10657;1997-09-04 00:00:00.000;60;Dairy Products;28;Gai pâturage;France;1020,00;USA
10658;1997-09-05 00:00:00.000;21;Confections;8;Specialty Biscuits, Ltd.;UK;600,00;Germany
10658;1997-09-05 00:00:00.000;40;Seafood;19;New England Seafood Cannery;USA;1288,00;Germany
10658;1997-09-05 00:00:00.000;60;Dairy Products;28;Gai pâturage;France;1870,00;Germany
10658;1997-09-05 00:00:00.000;77;Condiments;12;Plutzer Lebensmittelgroßmärkte AG;Germany;910,00;Germany
10659;1997-09-05 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;250,00;Brazil
10659;1997-09-05 00:00:00.000;40;Seafood;19;New England Seafood Cannery;USA;441,60;Brazil
10659;1997-09-05 00:00:00.000;70;Beverages;7;Pavlova, Ltd.;Australia;600,00;Brazil
10660;1997-09-08 00:00:00.000;20;Confections;8;Specialty Biscuits, Ltd.;UK;1701,00;USA
10661;1997-09-09 00:00:00.000;39;Beverages;18;Aux joyeux ecclésiastiques;France;54,00;Ireland
10661;1997-09-09 00:00:00.000;58;Seafood;27;Escargots Nouveaux;France;649,25;Ireland
10662;1997-09-09 00:00:00.000;68;Confections;8;Specialty Biscuits, Ltd.;UK;125,00;USA
10663;1997-09-10 00:00:00.000;40;Seafood;19;New England Seafood Cannery;USA;552,00;France
10663;1997-09-10 00:00:00.000;42;Grains/Cereals;20;Leka Trading;Singapore;420,00;France
10663;1997-09-10 00:00:00.000;51;Produce;24;G'day, Mate;Australia;1060,00;France
10664;1997-09-10 00:00:00.000;10;Seafood;4;Tokyo Traders;Japan;744,00;Portugal
10664;1997-09-10 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;456,00;Portugal
10664;1997-09-10 00:00:00.000;65;Condiments;2;New Orleans Cajun Delights;USA;315,75;Portugal
10665;1997-09-11 00:00:00.000;51;Produce;24;G'day, Mate;Australia;1060,00;USA
10665;1997-09-11 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;55,00;USA
10665;1997-09-11 00:00:00.000;76;Beverages;23;Karkki Oy;Finland;180,00;USA
10666;1997-09-12 00:00:00.000;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;4456,44;Switzerland
10666;1997-09-12 00:00:00.000;65;Condiments;2;New Orleans Cajun Delights;USA;210,50;Switzerland
10667;1997-09-12 00:00:00.000;69;Dairy Products;15;Norske Meierier;Norway;1620,00;Austria
10667;1997-09-12 00:00:00.000;71;Dairy Products;15;Norske Meierier;Norway;301,00;Austria
10668;1997-09-15 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;100,00;Germany
10668;1997-09-15 00:00:00.000;55;Meat/Poultry;25;Ma Maison;Canada;96,00;Germany
10668;1997-09-15 00:00:00.000;64;Grains/Cereals;12;Plutzer Lebensmittelgroßmärkte AG;Germany;498,75;Germany
10669;1997-09-15 00:00:00.000;36;Seafood;17;Svensk Sjöföda AB;Sweden;570,00;Denmark
10670;1997-09-16 00:00:00.000;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;288,00;Germany
10670;1997-09-16 00:00:00.000;46;Seafood;21;Lyngbysild;Denmark;720,00;Germany
10670;1997-09-16 00:00:00.000;67;Beverages;16;Bigfoot Breweries;USA;350,00;Germany
10670;1997-09-16 00:00:00.000;73;Seafood;17;Svensk Sjöföda AB;Sweden;750,00;Germany
10670;1997-09-16 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;193,75;Germany
10671;1997-09-17 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;174,50;France
10671;1997-09-17 00:00:00.000;62;Confections;29;Forêts d'érables;Canada;493,00;France
10671;1997-09-17 00:00:00.000;65;Condiments;2;New Orleans Cajun Delights;USA;252,60;France
10672;1997-09-17 00:00:00.000;38;Beverages;18;Aux joyeux ecclésiastiques;France;3952,50;Sweden
10672;1997-09-17 00:00:00.000;71;Dairy Products;15;Norske Meierier;Norway;258,00;Sweden
10673;1997-09-18 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;52,35;Finland
10673;1997-09-18 00:00:00.000;42;Grains/Cereals;20;Leka Trading;Singapore;84,00;Finland
10673;1997-09-18 00:00:00.000;43;Beverages;20;Leka Trading;Singapore;276,00;Finland
10674;1997-09-18 00:00:00.000;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;45,00;UK
10675;1997-09-19 00:00:00.000;14;Produce;6;Mayumi's;Japan;697,50;Germany
10675;1997-09-19 00:00:00.000;53;Meat/Poultry;24;G'day, Mate;Australia;328,00;Germany
10675;1997-09-19 00:00:00.000;58;Seafood;27;Escargots Nouveaux;France;397,50;Germany
10676;1997-09-22 00:00:00.000;10;Seafood;4;Tokyo Traders;Japan;62,00;Mexico
10676;1997-09-22 00:00:00.000;19;Confections;8;Specialty Biscuits, Ltd.;UK;64,40;Mexico
10676;1997-09-22 00:00:00.000;44;Condiments;20;Leka Trading;Singapore;408,45;Mexico
10677;1997-09-22 00:00:00.000;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;936,90;Mexico
10677;1997-09-22 00:00:00.000;33;Dairy Products;15;Norske Meierier;Norway;20,00;Mexico
10678;1997-09-23 00:00:00.000;12;Dairy Products;5;Cooperativa de Quesos 'Las Cabras';Spain;3800,00;USA
10678;1997-09-23 00:00:00.000;33;Dairy Products;15;Norske Meierier;Norway;75,00;USA
10678;1997-09-23 00:00:00.000;41;Seafood;19;New England Seafood Cannery;USA;1158,00;USA
10678;1997-09-23 00:00:00.000;54;Meat/Poultry;25;Ma Maison;Canada;223,50;USA
10679;1997-09-23 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;660,00;France
10680;1997-09-24 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;872,50;USA
10680;1997-09-24 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;250,00;USA
10680;1997-09-24 00:00:00.000;42;Grains/Cereals;20;Leka Trading;Singapore;560,00;USA
10681;1997-09-25 00:00:00.000;19;Confections;8;Specialty Biscuits, Ltd.;UK;276,00;USA
10681;1997-09-25 00:00:00.000;21;Confections;8;Specialty Biscuits, Ltd.;UK;120,00;USA
10681;1997-09-25 00:00:00.000;64;Grains/Cereals;12;Plutzer Lebensmittelgroßmärkte AG;Germany;931,00;USA
10682;1997-09-25 00:00:00.000;33;Dairy Products;15;Norske Meierier;Norway;75,00;Mexico
10682;1997-09-25 00:00:00.000;66;Condiments;2;New Orleans Cajun Delights;USA;68,00;Mexico
10682;1997-09-25 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;232,50;Mexico
10683;1997-09-26 00:00:00.000;52;Grains/Cereals;24;G'day, Mate;Australia;63,00;France
10684;1997-09-26 00:00:00.000;40;Seafood;19;New England Seafood Cannery;USA;368,00;Germany
10684;1997-09-26 00:00:00.000;47;Confections;22;Zaanse Snoepfabriek;Netherlands;380,00;Germany
10684;1997-09-26 00:00:00.000;60;Dairy Products;28;Gai pâturage;France;1020,00;Germany
10685;1997-09-29 00:00:00.000;10;Seafood;4;Tokyo Traders;Japan;620,00;Brazil
10685;1997-09-29 00:00:00.000;41;Seafood;19;New England Seafood Cannery;USA;38,60;Brazil
10685;1997-09-29 00:00:00.000;47;Confections;22;Zaanse Snoepfabriek;Netherlands;142,50;Brazil
10686;1997-09-30 00:00:00.000;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;1170,00;Austria
10686;1997-09-30 00:00:00.000;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;468,45;Austria
10687;1997-09-30 00:00:00.000;9;Meat/Poultry;4;Tokyo Traders;Japan;4850,00;Ireland
10687;1997-09-30 00:00:00.000;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;1237,90;Ireland
10687;1997-09-30 00:00:00.000;36;Seafood;17;Svensk Sjöföda AB;Sweden;114,00;Ireland
10688;1997-10-01 00:00:00.000;10;Seafood;4;Tokyo Traders;Japan;558,00;Denmark
10688;1997-10-01 00:00:00.000;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;2736,00;Denmark
10688;1997-10-01 00:00:00.000;34;Beverages;16;Bigfoot Breweries;USA;196,00;Denmark
10689;1997-10-01 00:00:00.000;1;Beverages;1;Exotic Liquids;UK;630,00;Sweden
10690;1997-10-02 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;760,00;Brazil
10690;1997-10-02 00:00:00.000;77;Condiments;12;Plutzer Lebensmittelgroßmärkte AG;Germany;390,00;Brazil
10691;1997-10-03 00:00:00.000;1;Beverages;1;Exotic Liquids;UK;540,00;Germany
10691;1997-10-03 00:00:00.000;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;4951,60;Germany
10691;1997-10-03 00:00:00.000;43;Beverages;20;Leka Trading;Singapore;1840,00;Germany
10691;1997-10-03 00:00:00.000;44;Condiments;20;Leka Trading;Singapore;466,80;Germany
10691;1997-10-03 00:00:00.000;62;Confections;29;Forêts d'érables;Canada;2366,40;Germany
10692;1997-10-03 00:00:00.000;63;Condiments;7;Pavlova, Ltd.;Australia;878,00;Germany
10693;1997-10-06 00:00:00.000;9;Meat/Poultry;4;Tokyo Traders;Japan;582,00;USA
10693;1997-10-06 00:00:00.000;54;Meat/Poultry;25;Ma Maison;Canada;447,00;USA
10693;1997-10-06 00:00:00.000;69;Dairy Products;15;Norske Meierier;Norway;1080,00;USA
10693;1997-10-06 00:00:00.000;73;Seafood;17;Svensk Sjöföda AB;Sweden;225,00;USA
10694;1997-10-06 00:00:00.000;7;Produce;3;Grandma Kelly's Homestead;USA;2700,00;Germany
10694;1997-10-06 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;1375,00;Germany
10694;1997-10-06 00:00:00.000;70;Beverages;7;Pavlova, Ltd.;Australia;750,00;Germany
10695;1997-10-07 00:00:00.000;8;Condiments;3;Grandma Kelly's Homestead;USA;400,00;Finland
10695;1997-10-07 00:00:00.000;12;Dairy Products;5;Cooperativa de Quesos 'Las Cabras';Spain;152,00;Finland
10695;1997-10-07 00:00:00.000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;90,00;Finland
10696;1997-10-08 00:00:00.000;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;780,00;USA
10696;1997-10-08 00:00:00.000;46;Seafood;21;Lyngbysild;Denmark;216,00;USA
10697;1997-10-08 00:00:00.000;19;Confections;8;Specialty Biscuits, Ltd.;UK;64,40;Venezuela
10697;1997-10-08 00:00:00.000;35;Beverages;16;Bigfoot Breweries;USA;162,00;Venezuela
10697;1997-10-08 00:00:00.000;58;Seafood;27;Escargots Nouveaux;France;397,50;Venezuela
10697;1997-10-08 00:00:00.000;70;Beverages;7;Pavlova, Ltd.;Australia;450,00;Venezuela
10698;1997-10-09 00:00:00.000;11;Dairy Products;5;Cooperativa de Quesos 'Las Cabras';Spain;315,00;Austria
10698;1997-10-09 00:00:00.000;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;312,00;Austria
10698;1997-10-09 00:00:00.000;29;Meat/Poultry;12;Plutzer Lebensmittelgroßmärkte AG;Germany;1485,48;Austria
10698;1997-10-09 00:00:00.000;65;Condiments;2;New Orleans Cajun Delights;USA;1368,25;Austria
10698;1997-10-09 00:00:00.000;70;Beverages;7;Pavlova, Ltd.;Australia;120,00;Austria
10699;1997-10-09 00:00:00.000;47;Confections;22;Zaanse Snoepfabriek;Netherlands;114,00;Germany
10700;1997-10-10 00:00:00.000;1;Beverages;1;Exotic Liquids;UK;90,00;USA
10700;1997-10-10 00:00:00.000;34;Beverages;16;Bigfoot Breweries;USA;168,00;USA
10700;1997-10-10 00:00:00.000;68;Confections;8;Specialty Biscuits, Ltd.;UK;500,00;USA
10700;1997-10-10 00:00:00.000;71;Dairy Products;15;Norske Meierier;Norway;1290,00;USA
10701;1997-10-13 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;2310,00;Ireland
10701;1997-10-13 00:00:00.000;71;Dairy Products;15;Norske Meierier;Norway;430,00;Ireland
10701;1997-10-13 00:00:00.000;76;Beverages;23;Karkki Oy;Finland;630,00;Ireland
10702;1997-10-13 00:00:00.000;3;Condiments;1;Exotic Liquids;UK;60,00;Germany
10702;1997-10-13 00:00:00.000;76;Beverages;23;Karkki Oy;Finland;270,00;Germany
10703;1997-10-14 00:00:00.000;2;Beverages;1;Exotic Liquids;UK;95,00;Sweden
10703;1997-10-14 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;1925,00;Sweden
10703;1997-10-14 00:00:00.000;73;Seafood;17;Svensk Sjöföda AB;Sweden;525,00;Sweden
10704;1997-10-14 00:00:00.000;4;Condiments;2;New Orleans Cajun Delights;USA;132,00;Brazil
10704;1997-10-14 00:00:00.000;24;Beverages;10;Refrescos Americanas LTDA;Brazil;157,50;Brazil
10704;1997-10-14 00:00:00.000;48;Confections;22;Zaanse Snoepfabriek;Netherlands;306,00;Brazil
10705;1997-10-15 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;250,00;Venezuela
10705;1997-10-15 00:00:00.000;32;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;128,00;Venezuela
10706;1997-10-16 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;349,00;USA
10706;1997-10-16 00:00:00.000;43;Beverages;20;Leka Trading;Singapore;1104,00;USA
10706;1997-10-16 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;440,00;USA
10707;1997-10-16 00:00:00.000;55;Meat/Poultry;25;Ma Maison;Canada;504,00;UK
10707;1997-10-16 00:00:00.000;57;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;780,00;UK
10707;1997-10-16 00:00:00.000;70;Beverages;7;Pavlova, Ltd.;Australia;420,00;UK
10708;1997-10-17 00:00:00.000;5;Condiments;2;New Orleans Cajun Delights;USA;85,40;USA
10708;1997-10-17 00:00:00.000;36;Seafood;17;Svensk Sjöföda AB;Sweden;95,00;USA
10709;1997-10-17 00:00:00.000;8;Condiments;3;Grandma Kelly's Homestead;USA;1600,00;Brazil
10709;1997-10-17 00:00:00.000;51;Produce;24;G'day, Mate;Australia;1484,00;Brazil
10709;1997-10-17 00:00:00.000;60;Dairy Products;28;Gai pâturage;France;340,00;Brazil
10710;1997-10-20 00:00:00.000;19;Confections;8;Specialty Biscuits, Ltd.;UK;46,00;Italy
10710;1997-10-20 00:00:00.000;47;Confections;22;Zaanse Snoepfabriek;Netherlands;47,50;Italy
10711;1997-10-21 00:00:00.000;19;Confections;8;Specialty Biscuits, Ltd.;UK;110,40;USA
10711;1997-10-21 00:00:00.000;41;Seafood;19;New England Seafood Cannery;USA;405,30;USA
10711;1997-10-21 00:00:00.000;53;Meat/Poultry;24;G'day, Mate;Australia;3936,00;USA
10712;1997-10-21 00:00:00.000;53;Meat/Poultry;24;G'day, Mate;Australia;98,40;Ireland
10712;1997-10-21 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;1140,00;Ireland
10713;1997-10-22 00:00:00.000;10;Seafood;4;Tokyo Traders;Japan;558,00;USA
10713;1997-10-22 00:00:00.000;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;936,90;USA
10713;1997-10-22 00:00:00.000;45;Seafood;21;Lyngbysild;Denmark;1045,00;USA
10713;1997-10-22 00:00:00.000;46;Seafood;21;Lyngbysild;Denmark;288,00;USA
10714;1997-10-22 00:00:00.000;2;Beverages;1;Exotic Liquids;UK;570,00;USA
10714;1997-10-22 00:00:00.000;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;1053,00;USA
10714;1997-10-22 00:00:00.000;47;Confections;22;Zaanse Snoepfabriek;Netherlands;475,00;USA
10714;1997-10-22 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;684,00;USA
10714;1997-10-22 00:00:00.000;58;Seafood;27;Escargots Nouveaux;France;159,00;USA
10715;1997-10-23 00:00:00.000;10;Seafood;4;Tokyo Traders;Japan;651,00;France
10715;1997-10-23 00:00:00.000;71;Dairy Products;15;Norske Meierier;Norway;645,00;France
10716;1997-10-24 00:00:00.000;21;Confections;8;Specialty Biscuits, Ltd.;UK;50,00;Argentina
10716;1997-10-24 00:00:00.000;51;Produce;24;G'day, Mate;Australia;371,00;Argentina
10716;1997-10-24 00:00:00.000;61;Condiments;29;Forêts d'érables;Canada;285,00;Argentina
10717;1997-10-24 00:00:00.000;21;Confections;8;Specialty Biscuits, Ltd.;UK;320,00;Germany
10717;1997-10-24 00:00:00.000;54;Meat/Poultry;25;Ma Maison;Canada;111,75;Germany
10717;1997-10-24 00:00:00.000;69;Dairy Products;15;Norske Meierier;Norway;900,00;Germany
10718;1997-10-27 00:00:00.000;12;Dairy Products;5;Cooperativa de Quesos 'Las Cabras';Spain;1368,00;Germany
10718;1997-10-27 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;349,00;Germany
10718;1997-10-27 00:00:00.000;36;Seafood;17;Svensk Sjöföda AB;Sweden;760,00;Germany
10718;1997-10-27 00:00:00.000;62;Confections;29;Forêts d'érables;Canada;986,00;Germany
10719;1997-10-27 00:00:00.000;18;Seafood;7;Pavlova, Ltd.;Australia;750,00;USA
10719;1997-10-27 00:00:00.000;30;Seafood;13;Nord-Ost-Fisch Handelsgesellschaft mbH;Germany;77,67;USA
10719;1997-10-27 00:00:00.000;54;Meat/Poultry;25;Ma Maison;Canada;298,00;USA
10720;1997-10-28 00:00:00.000;35;Beverages;16;Bigfoot Breweries;USA;378,00;Brazil
10720;1997-10-28 00:00:00.000;71;Dairy Products;15;Norske Meierier;Norway;172,00;Brazil
10721;1997-10-29 00:00:00.000;44;Condiments;20;Leka Trading;Singapore;972,50;Germany
10722;1997-10-29 00:00:00.000;2;Beverages;1;Exotic Liquids;UK;57,00;USA
10722;1997-10-29 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;625,00;USA
10722;1997-10-29 00:00:00.000;68;Confections;8;Specialty Biscuits, Ltd.;UK;562,50;USA
10722;1997-10-29 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;325,50;USA
10723;1997-10-30 00:00:00.000;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;468,45;USA
10724;1997-10-30 00:00:00.000;10;Seafood;4;Tokyo Traders;Japan;496,00;Canada
10724;1997-10-30 00:00:00.000;61;Condiments;29;Forêts d'érables;Canada;142,50;Canada
10725;1997-10-31 00:00:00.000;41;Seafood;19;New England Seafood Cannery;USA;115,80;Brazil
10725;1997-10-31 00:00:00.000;52;Grains/Cereals;24;G'day, Mate;Australia;28,00;Brazil
10725;1997-10-31 00:00:00.000;55;Meat/Poultry;25;Ma Maison;Canada;144,00;Brazil
10726;1997-11-03 00:00:00.000;4;Condiments;2;New Orleans Cajun Delights;USA;550,00;UK
10726;1997-11-03 00:00:00.000;11;Dairy Products;5;Cooperativa de Quesos 'Las Cabras';Spain;105,00;UK
10727;1997-11-03 00:00:00.000;17;Meat/Poultry;7;Pavlova, Ltd.;Australia;780,00;Italy
10727;1997-11-03 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;380,00;Italy
10727;1997-11-03 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;550,00;Italy
10728;1997-11-04 00:00:00.000;30;Seafood;13;Nord-Ost-Fisch Handelsgesellschaft mbH;Germany;388,35;Brazil
10728;1997-11-04 00:00:00.000;40;Seafood;19;New England Seafood Cannery;USA;110,40;Brazil
10728;1997-11-04 00:00:00.000;55;Meat/Poultry;25;Ma Maison;Canada;288,00;Brazil
10728;1997-11-04 00:00:00.000;60;Dairy Products;28;Gai pâturage;France;510,00;Brazil
10729;1997-11-04 00:00:00.000;1;Beverages;1;Exotic Liquids;UK;900,00;Venezuela
10729;1997-11-04 00:00:00.000;21;Confections;8;Specialty Biscuits, Ltd.;UK;300,00;Venezuela
10729;1997-11-04 00:00:00.000;50;Confections;23;Karkki Oy;Finland;650,00;Venezuela
10730;1997-11-05 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;261,75;France
10730;1997-11-05 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;37,50;France
10730;1997-11-05 00:00:00.000;65;Condiments;2;New Orleans Cajun Delights;USA;210,50;France
10731;1997-11-06 00:00:00.000;21;Confections;8;Specialty Biscuits, Ltd.;UK;400,00;Switzerland
10731;1997-11-06 00:00:00.000;51;Produce;24;G'day, Mate;Australia;1590,00;Switzerland
10732;1997-11-06 00:00:00.000;76;Beverages;23;Karkki Oy;Finland;360,00;France
10733;1997-11-07 00:00:00.000;14;Produce;6;Mayumi's;Japan;372,00;Sweden
10733;1997-11-07 00:00:00.000;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;912,00;Sweden
10733;1997-11-07 00:00:00.000;52;Grains/Cereals;24;G'day, Mate;Australia;175,00;Sweden
10734;1997-11-07 00:00:00.000;6;Condiments;3;Grandma Kelly's Homestead;USA;750,00;Brazil
10734;1997-11-07 00:00:00.000;30;Seafood;13;Nord-Ost-Fisch Handelsgesellschaft mbH;Germany;388,35;Brazil
10734;1997-11-07 00:00:00.000;76;Beverages;23;Karkki Oy;Finland;360,00;Brazil
10735;1997-11-10 00:00:00.000;61;Condiments;29;Forêts d'érables;Canada;570,00;USA
10735;1997-11-10 00:00:00.000;77;Condiments;12;Plutzer Lebensmittelgroßmärkte AG;Germany;26,00;USA
10736;1997-11-11 00:00:00.000;65;Condiments;2;New Orleans Cajun Delights;USA;842,00;Ireland
10736;1997-11-11 00:00:00.000;75;Beverages;12;Plutzer Lebensmittelgroßmärkte AG;Germany;155,00;Ireland
10737;1997-11-11 00:00:00.000;13;Seafood;6;Mayumi's;Japan;24,00;France
10737;1997-11-11 00:00:00.000;41;Seafood;19;New England Seafood Cannery;USA;115,80;France
10738;1997-11-12 00:00:00.000;16;Confections;7;Pavlova, Ltd.;Australia;52,35;France
10739;1997-11-12 00:00:00.000;36;Seafood;17;Svensk Sjöföda AB;Sweden;114,00;France
10739;1997-11-12 00:00:00.000;52;Grains/Cereals;24;G'day, Mate;Australia;126,00;France
10740;1997-11-13 00:00:00.000;28;Produce;12;Plutzer Lebensmittelgroßmärkte AG;Germany;228,00;USA
10740;1997-11-13 00:00:00.000;35;Beverages;16;Bigfoot Breweries;USA;630,00;USA
10740;1997-11-13 00:00:00.000;45;Seafood;21;Lyngbysild;Denmark;380,00;USA
10740;1997-11-13 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;532,00;USA
10741;1997-11-14 00:00:00.000;2;Beverages;1;Exotic Liquids;UK;285,00;UK
10742;1997-11-14 00:00:00.000;3;Condiments;1;Exotic Liquids;UK;200,00;Canada
10742;1997-11-14 00:00:00.000;60;Dairy Products;28;Gai pâturage;France;1700,00;Canada
10742;1997-11-14 00:00:00.000;72;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;1218,00;Canada
10743;1997-11-17 00:00:00.000;46;Seafood;21;Lyngbysild;Denmark;336,00;UK
10744;1997-11-17 00:00:00.000;40;Seafood;19;New England Seafood Cannery;USA;920,00;Denmark
10745;1997-11-18 00:00:00.000;18;Seafood;7;Pavlova, Ltd.;Australia;1500,00;Germany
10745;1997-11-18 00:00:00.000;44;Condiments;20;Leka Trading;Singapore;311,20;Germany
10745;1997-11-18 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;2475,00;Germany
10745;1997-11-18 00:00:00.000;72;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;243,60;Germany
10746;1997-11-19 00:00:00.000;13;Seafood;6;Mayumi's;Japan;36,00;Switzerland
10746;1997-11-19 00:00:00.000;42;Grains/Cereals;20;Leka Trading;Singapore;392,00;Switzerland
10746;1997-11-19 00:00:00.000;62;Confections;29;Forêts d'érables;Canada;443,70;Switzerland
10746;1997-11-19 00:00:00.000;69;Dairy Products;15;Norske Meierier;Norway;1440,00;Switzerland
10747;1997-11-19 00:00:00.000;31;Dairy Products;14;Formaggi Fortini s.r.l.;Italy;100,00;Austria
10747;1997-11-19 00:00:00.000;41;Seafood;19;New England Seafood Cannery;USA;337,75;Austria
10747;1997-11-19 00:00:00.000;63;Condiments;7;Pavlova, Ltd.;Australia;395,10;Austria
10747;1997-11-19 00:00:00.000;69;Dairy Products;15;Norske Meierier;Norway;1080,00;Austria
10748;1997-11-20 00:00:00.000;23;Grains/Cereals;9;PB Knäckebröd AB;Sweden;396,00;USA
10748;1997-11-20 00:00:00.000;40;Seafood;19;New England Seafood Cannery;USA;736,00;USA
10748;1997-11-20 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;1064,00;USA
10749;1997-11-20 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;570,00;UK
10749;1997-11-20 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;330,00;UK
10749;1997-11-20 00:00:00.000;76;Beverages;23;Karkki Oy;Finland;180,00;UK
10750;1997-11-21 00:00:00.000;14;Produce;6;Mayumi's;Japan;116,25;Finland
10750;1997-11-21 00:00:00.000;45;Seafood;21;Lyngbysild;Denmark;380,00;Finland
10750;1997-11-21 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;1375,00;Finland
10751;1997-11-24 00:00:00.000;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;374,76;Switzerland
10751;1997-11-24 00:00:00.000;30;Seafood;13;Nord-Ost-Fisch Handelsgesellschaft mbH;Germany;776,70;Switzerland
10751;1997-11-24 00:00:00.000;50;Confections;23;Karkki Oy;Finland;325,00;Switzerland
10751;1997-11-24 00:00:00.000;73;Seafood;17;Svensk Sjöföda AB;Sweden;225,00;Switzerland
10752;1997-11-24 00:00:00.000;1;Beverages;1;Exotic Liquids;UK;144,00;UK
10752;1997-11-24 00:00:00.000;69;Dairy Products;15;Norske Meierier;Norway;108,00;UK
10753;1997-11-25 00:00:00.000;45;Seafood;21;Lyngbysild;Denmark;38,00;Italy
10753;1997-11-25 00:00:00.000;74;Produce;4;Tokyo Traders;Japan;50,00;Italy
10754;1997-11-25 00:00:00.000;40;Seafood;19;New England Seafood Cannery;USA;55,20;Italy
10755;1997-11-26 00:00:00.000;47;Confections;22;Zaanse Snoepfabriek;Netherlands;285,00;France
10755;1997-11-26 00:00:00.000;56;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;1140,00;France
10755;1997-11-26 00:00:00.000;57;Grains/Cereals;26;Pasta Buttini s.r.l.;Italy;273,00;France
10755;1997-11-26 00:00:00.000;69;Dairy Products;15;Norske Meierier;Norway;900,00;France
10756;1997-11-27 00:00:00.000;18;Seafood;7;Pavlova, Ltd.;Australia;1312,50;USA
10756;1997-11-27 00:00:00.000;36;Seafood;17;Svensk Sjöföda AB;Sweden;380,00;USA
10756;1997-11-27 00:00:00.000;68;Confections;8;Specialty Biscuits, Ltd.;UK;75,00;USA
10756;1997-11-27 00:00:00.000;69;Dairy Products;15;Norske Meierier;Norway;720,00;USA
10757;1997-11-27 00:00:00.000;34;Beverages;16;Bigfoot Breweries;USA;420,00;USA
10757;1997-11-27 00:00:00.000;59;Dairy Products;28;Gai pâturage;France;385,00;USA
10757;1997-11-27 00:00:00.000;62;Confections;29;Forêts d'érables;Canada;1479,00;USA
10757;1997-11-27 00:00:00.000;64;Grains/Cereals;12;Plutzer Lebensmittelgroßmärkte AG;Germany;798,00;USA
10758;1997-11-28 00:00:00.000;26;Confections;11;Heli Süßwaren GmbH & Co. KG;Germany;624,60;Switzerland
10758;1997-11-28 00:00:00.000;52;Grains/Cereals;24;G'day, Mate;Australia;420,00;Switzerland
